sub_category,model_id,brand,total_mentions,n_replicates,BRP@1,BRP@3,BRP@5,MRR,prompt_condition
coffee maker,gpt-5.5,Toastmaster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.5,Verismo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.5,Wacaco,2,40,0.0000,0.0500,0.0500,0.0250,needs-based-detailed
coffee maker,gpt-5.5,xBloom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.5,Zojirushi,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,AeroPress,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
coffee maker,gpt-5.4-mini,Amazon Basics,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Bella,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Bialetti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Black+Decker,17,40,0.0250,0.3250,0.4250,0.1946,needs-based-general
coffee maker,gpt-5.4-mini,Bodum,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Bonavita,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
coffee maker,gpt-5.4-mini,Braun,7,40,0.0000,0.0000,0.1750,0.0362,needs-based-general
coffee maker,gpt-5.4-mini,Brentwood,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Breville,19,40,0.4000,0.4750,0.4750,0.4292,needs-based-general
coffee maker,gpt-5.4-mini,Bruvi,4,40,0.0000,0.0500,0.1000,0.0292,needs-based-general
coffee maker,gpt-5.4-mini,BUNN,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Cafe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Cafflano,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Calphalon,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Capresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Chefman,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Cuisinart,26,40,0.0000,0.3000,0.6500,0.2200,needs-based-general
coffee maker,gpt-5.4-mini,De'Longhi,16,40,0.0000,0.3750,0.4000,0.1771,needs-based-general
coffee maker,gpt-5.4-mini,ECM,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Elite Gourmet,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-general
coffee maker,gpt-5.4-mini,Espro,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Farberware,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
coffee maker,gpt-5.4-mini,Flair,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Gaggia,8,40,0.0000,0.2000,0.2000,0.0667,needs-based-general
coffee maker,gpt-5.4-mini,Gevi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,GSI Outdoors,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Hamilton Beach,20,40,0.0000,0.3750,0.5000,0.1525,needs-based-general
coffee maker,gpt-5.4-mini,Handpresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Hario,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Illy,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Instant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Jura,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
coffee maker,gpt-5.4-mini,Kalita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Keurig,14,40,0.1750,0.1750,0.3500,0.2138,needs-based-general
coffee maker,gpt-5.4-mini,KitchenAid,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,KRUPS,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
coffee maker,gpt-5.4-mini,La Marzocco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Lavazza,2,40,0.0000,0.0250,0.0500,0.0133,needs-based-general
coffee maker,gpt-5.4-mini,Lelit,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Mainstays,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-general
coffee maker,gpt-5.4-mini,Melitta,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Miele,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,MiiR,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Mr. Coffee,16,40,0.3750,0.4000,0.4000,0.3875,needs-based-general
coffee maker,gpt-5.4-mini,Nescafe,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
coffee maker,gpt-5.4-mini,Nespresso,11,40,0.0000,0.1750,0.2750,0.1088,needs-based-general
coffee maker,gpt-5.4-mini,Ninja,7,40,0.0250,0.0500,0.1750,0.0633,needs-based-general
coffee maker,gpt-5.4-mini,Nuova Simonelli,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Oster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,OXO,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Philips,8,40,0.0000,0.0250,0.2000,0.0458,needs-based-general
coffee maker,gpt-5.4-mini,Presto,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Proctor Silex,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Profitec,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Rancilio,8,40,0.0000,0.0000,0.2000,0.0488,needs-based-general
coffee maker,gpt-5.4-mini,Ratio,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Rocket Espresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Saeco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Sage,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Senseo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Smeg,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Spinn,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Stanley,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Staresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Tassimo,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-general
coffee maker,gpt-5.4-mini,Technivorm,2,40,0.0000,0.0250,0.0500,0.0133,needs-based-general
coffee maker,gpt-5.4-mini,Terra Kaffe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Toastmaster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Verismo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Wacaco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,xBloom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,Zojirushi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gpt-5.4-mini,AeroPress,2,40,0.0500,0.0500,0.0500,0.0500,needs-based-detailed
coffee maker,gpt-5.4-mini,Amazon Basics,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
coffee maker,gpt-5.4-mini,Bella,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Bialetti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Black+Decker,16,40,0.0000,0.3750,0.4000,0.1883,needs-based-detailed
coffee maker,gpt-5.4-mini,Bodum,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Bonavita,2,40,0.0000,0.0250,0.0500,0.0175,needs-based-detailed
coffee maker,gpt-5.4-mini,Braun,4,40,0.0000,0.0250,0.1000,0.0275,needs-based-detailed
coffee maker,gpt-5.4-mini,Brentwood,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Breville,18,40,0.3500,0.4250,0.4500,0.3896,needs-based-detailed
coffee maker,gpt-5.4-mini,Bruvi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,BUNN,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Cafe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Cafflano,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Calphalon,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Capresso,4,40,0.0000,0.0000,0.1000,0.0213,needs-based-detailed
coffee maker,gpt-5.4-mini,Chefman,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Cuisinart,21,40,0.1000,0.3000,0.5250,0.2317,needs-based-detailed
coffee maker,gpt-5.4-mini,De'Longhi,16,40,0.0000,0.3500,0.4000,0.1750,needs-based-detailed
coffee maker,gpt-5.4-mini,ECM,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Elite Gourmet,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-detailed
coffee maker,gpt-5.4-mini,Espro,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Farberware,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Flair,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Gaggia,7,40,0.0000,0.1500,0.1750,0.0550,needs-based-detailed
coffee maker,gpt-5.4-mini,Gevi,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
coffee maker,gpt-5.4-mini,GSI Outdoors,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Hamilton Beach,18,40,0.0000,0.3250,0.4500,0.1371,needs-based-detailed
coffee maker,gpt-5.4-mini,Handpresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Hario,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-detailed
coffee maker,gpt-5.4-mini,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Illy,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Instant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Jura,4,40,0.0000,0.0250,0.1000,0.0246,needs-based-detailed
coffee maker,gpt-5.4-mini,Kalita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Keurig,6,40,0.1500,0.1500,0.1500,0.1500,needs-based-detailed
coffee maker,gpt-5.4-mini,KitchenAid,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,KRUPS,4,40,0.0000,0.0000,0.1000,0.0225,needs-based-detailed
coffee maker,gpt-5.4-mini,La Marzocco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Lavazza,3,40,0.0000,0.0000,0.0750,0.0150,needs-based-detailed
coffee maker,gpt-5.4-mini,Lelit,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Mainstays,3,40,0.0000,0.0000,0.0750,0.0175,needs-based-detailed
coffee maker,gpt-5.4-mini,Melitta,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Miele,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,MiiR,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Mr. Coffee,14,40,0.3500,0.3500,0.3500,0.3500,needs-based-detailed
coffee maker,gpt-5.4-mini,Nescafe,4,40,0.0000,0.0500,0.1000,0.0292,needs-based-detailed
coffee maker,gpt-5.4-mini,Nespresso,7,40,0.0000,0.1750,0.1750,0.0833,needs-based-detailed
coffee maker,gpt-5.4-mini,Ninja,6,40,0.0000,0.0250,0.1500,0.0346,needs-based-detailed
coffee maker,gpt-5.4-mini,Nuova Simonelli,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Oster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,OXO,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-detailed
coffee maker,gpt-5.4-mini,Philips,9,40,0.0000,0.0000,0.2250,0.0537,needs-based-detailed
coffee maker,gpt-5.4-mini,Presto,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Proctor Silex,4,40,0.0000,0.0250,0.1000,0.0271,needs-based-detailed
coffee maker,gpt-5.4-mini,Profitec,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Rancilio,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-detailed
coffee maker,gpt-5.4-mini,Ratio,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Rocket Espresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Saeco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Sage,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gpt-5.4-mini,Senseo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Smeg,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Spinn,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Stanley,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-detailed
coffee maker,gpt-5.4-mini,Staresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Tassimo,4,40,0.0000,0.0500,0.1000,0.0292,needs-based-detailed
coffee maker,gpt-5.4-mini,Technivorm,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-detailed
coffee maker,gpt-5.4-mini,Terra Kaffe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Toastmaster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Verismo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Wacaco,2,40,0.0000,0.0500,0.0500,0.0250,needs-based-detailed
coffee maker,gpt-5.4-mini,xBloom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gpt-5.4-mini,Zojirushi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,AeroPress,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-general
coffee maker,gemini-3.1-pro-preview,Amazon Basics,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
coffee maker,gemini-3.1-pro-preview,Bella,3,40,0.0000,0.0000,0.0750,0.0163,needs-based-general
coffee maker,gemini-3.1-pro-preview,Bialetti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Black+Decker,16,40,0.0000,0.3750,0.4000,0.1938,needs-based-general
coffee maker,gemini-3.1-pro-preview,Bodum,5,40,0.0000,0.0250,0.1250,0.0321,needs-based-general
coffee maker,gemini-3.1-pro-preview,Bonavita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Braun,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Brentwood,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Breville,19,40,0.4000,0.4000,0.4750,0.4162,needs-based-general
coffee maker,gemini-3.1-pro-preview,Bruvi,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
coffee maker,gemini-3.1-pro-preview,BUNN,9,40,0.0000,0.1250,0.2250,0.0629,needs-based-general
coffee maker,gemini-3.1-pro-preview,Cafe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Cafflano,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Calphalon,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Capresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Chefman,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
coffee maker,gemini-3.1-pro-preview,Cuisinart,15,40,0.0000,0.2000,0.3750,0.1263,needs-based-general
coffee maker,gemini-3.1-pro-preview,De'Longhi,16,40,0.0000,0.3750,0.4000,0.1771,needs-based-general
coffee maker,gemini-3.1-pro-preview,ECM,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Elite Gourmet,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Espro,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Farberware,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Flair,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Gaggia,9,40,0.0000,0.2000,0.2250,0.0717,needs-based-general
coffee maker,gemini-3.1-pro-preview,Gevi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,GSI Outdoors,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Hamilton Beach,16,40,0.0000,0.2750,0.4000,0.1258,needs-based-general
coffee maker,gemini-3.1-pro-preview,Handpresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Hario,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Illy,4,40,0.0000,0.0000,0.1000,0.0200,needs-based-general
coffee maker,gemini-3.1-pro-preview,Instant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Jura,8,40,0.0000,0.0000,0.2000,0.0425,needs-based-general
coffee maker,gemini-3.1-pro-preview,Kalita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Keurig,10,40,0.1000,0.2000,0.2500,0.1625,needs-based-general
coffee maker,gemini-3.1-pro-preview,KitchenAid,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,KRUPS,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
coffee maker,gemini-3.1-pro-preview,La Marzocco,4,40,0.0000,0.0000,0.1000,0.0213,needs-based-general
coffee maker,gemini-3.1-pro-preview,Lavazza,5,40,0.0000,0.0000,0.1250,0.0313,needs-based-general
coffee maker,gemini-3.1-pro-preview,Lelit,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Mainstays,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
coffee maker,gemini-3.1-pro-preview,Melitta,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Miele,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,MiiR,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Mr. Coffee,16,40,0.4000,0.4000,0.4000,0.4000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Nescafe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Nespresso,9,40,0.1000,0.2000,0.2250,0.1563,needs-based-general
coffee maker,gemini-3.1-pro-preview,Ninja,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-general
coffee maker,gemini-3.1-pro-preview,Nuova Simonelli,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Oster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,OXO,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Philips,10,40,0.0000,0.1000,0.2500,0.0683,needs-based-general
coffee maker,gemini-3.1-pro-preview,Presto,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Proctor Silex,3,40,0.0000,0.0000,0.0750,0.0175,needs-based-general
coffee maker,gemini-3.1-pro-preview,Profitec,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Rancilio,8,40,0.0000,0.0000,0.2000,0.0475,needs-based-general
coffee maker,gemini-3.1-pro-preview,Ratio,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Rocket Espresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Saeco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Sage,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Senseo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Smeg,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Spinn,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Stanley,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Staresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Tassimo,5,40,0.0000,0.1000,0.1250,0.0383,needs-based-general
coffee maker,gemini-3.1-pro-preview,Technivorm,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Terra Kaffe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Toastmaster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Verismo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Wacaco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,xBloom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,Zojirushi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,gemini-3.1-pro-preview,AeroPress,3,40,0.0500,0.0750,0.0750,0.0583,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Amazon Basics,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Bella,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Bialetti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Black+Decker,13,40,0.0250,0.3000,0.3250,0.1604,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Bodum,3,40,0.0000,0.0500,0.0750,0.0217,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Bonavita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Braun,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Brentwood,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Breville,18,40,0.3500,0.4000,0.4500,0.3862,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Bruvi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,BUNN,4,40,0.0000,0.0500,0.1000,0.0308,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Cafe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Cafflano,2,40,0.0000,0.0250,0.0500,0.0146,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Calphalon,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,gemini-3.1-pro-preview,Capresso,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
